title,address,accsess,age,floor,fee,management_fee,deposit,gratuity,madori,menseki
都営大江戸線 蔵前駅 15階建 新築,東京都台東区駒形２,"
都営大江戸線/蔵前駅 歩2分
都営浅草線/蔵前駅 歩4分
都営浅草線/浅草駅 歩5分
","
新築
15階建
","
											2階",18.3万円,15000円,18.3万円,-,2LDK,41.59m2
ラグゼナ町屋,東京都荒川区東尾久６,"
日暮里・舎人ライナー/熊野前駅 歩5分
東京メトロ千代田線/町屋駅 歩16分
日暮里・舎人ライナー/赤土小学校前駅 歩12分
","
新築
12階建
","
											7階",18.5万円,15000円,-,-,2LDK,50.4m2
ラグゼナ町屋,東京都荒川区東尾久６,"
日暮里・舎人ライナー/熊野前駅 歩5分
東京メトロ千代田線/町屋駅 歩16分
日暮里・舎人ライナー/赤土小学校前駅 歩12分
","
新築
12階建
","
											10階",18.8万円,15000円,-,-,2LDK,50.4m2
グランメール北千住,東京都足立区千住曙町,"
京成本線/京成関屋駅 歩5分
東武伊勢崎線/牛田駅 歩5分
ＪＲ常磐線/北千住駅 歩15分
","
新築
3階建
","
											1階",15.6万円,6500円,15.6万円,31.2万円,2LDK,55.87m2
グランメール北千住,東京都足立区千住曙町,"
京成本線/京成関屋駅 歩5分
東武伊勢崎線/牛田駅 歩5分
ＪＲ常磐線/北千住駅 歩15分
","
新築
3階建
","
											2階",15.9万円,6500円,15.9万円,31.8万円,2LDK,54.85m2
グランメール北千住,東京都足立区千住曙町,"
京成本線/京成関屋駅 歩5分
東武伊勢崎線/牛田駅 歩5分
ＪＲ常磐線/北千住駅 歩15分
","
新築
3階建
","
											3階",16万円,6500円,16万円,32万円,2LDK,54.85m2
グランメール北千住,東京都足立区千住曙町,"
京成本線/京成関屋駅 歩5分
東武伊勢崎線/牛田駅 歩5分
ＪＲ常磐線/北千住駅 歩15分
","
新築
3階建
","
											2階",16.1万円,6500円,16.1万円,32.2万円,2LDK,55.87m2
グランメール北千住,東京都足立区千住曙町,"
京成本線/京成関屋駅 歩5分
東武伊勢崎線/牛田駅 歩5分
ＪＲ常磐線/北千住駅 歩15分
","
新築
3階建
","
											3階",16.2万円,6500円,16.2万円,32.4万円,2LDK,55.87m2
アクア　ヴィータ,東京都荒川区東尾久４,"
日暮里・舎人ライナー/赤土小学校前駅 歩3分
都電荒川線/東尾久三丁目駅 歩8分
都電荒川線/熊野前駅 歩7分
","
築5年
5階建
","
											3階",15万円,9000円,15万円,15万円,2LDK,53.52m2
アクア　ヴィータ,東京都荒川区東尾久４,"
日暮里・舎人ライナー/赤土小学校前駅 歩3分
都電荒川線/東尾久三丁目駅 歩8分
都電荒川線/熊野前駅 歩7分
","
築5年
5階建
","
											5階",15.5万円,9000円,15.5万円,15.5万円,2LDK,53.52m2
日暮里・舎人ライナー 赤土小学校前駅 5階建 築5年,東京都荒川区東尾久４,"
日暮里・舎人ライナー/赤土小学校前駅 歩3分
京成本線/新三河島駅 歩15分
都電荒川線/東尾久三丁目駅 歩8分
","
築5年
5階建
","
											3階",15万円,9000円,15万円,15万円,2LDK,53.52m2
日暮里・舎人ライナー 赤土小学校前駅 5階建 築5年,東京都荒川区東尾久４,"
日暮里・舎人ライナー/赤土小学校前駅 歩3分
京成本線/新三河島駅 歩15分
都電荒川線/東尾久三丁目駅 歩8分
","
築5年
5階建
","
											5階",15.5万円,9000円,15.5万円,15.5万円,2LDK,53.52m2
LaSante 上野,東京都台東区東上野６,"
ＪＲ山手線/上野駅 歩7分
東京メトロ銀座線/稲荷町駅 歩3分
都営大江戸線/新御徒町駅 歩11分
","
築2年
15階建
","
											11階",19万円,20000円,19万円,-,2LDK,42.2m2
LaSante 上野,東京都台東区東上野６,"
ＪＲ山手線/上野駅 歩7分
東京メトロ銀座線/稲荷町駅 歩3分
都営大江戸線/新御徒町駅 歩11分
","
築2年
15階建
","
											14階",19.5万円,20000円,19.5万円,-,2LDK,42.2m2
Ｌａｔｔｅ　ｕｅｎｏ　ｉｎａｒｉｔｙｏ　仮称　ビューノ松が谷,東京都台東区松が谷２,"
ＪＲ山手線/上野駅 歩9分
東京メトロ銀座線/稲荷町駅 歩5分
都営大江戸線/新御徒町駅 歩10分
","
新築
5階建
","
											2階",20万円,4000円,20万円,20万円,2SLDK,58.6m2
ＪＲ山手線 上野駅 5階建 新築,東京都台東区松が谷２,"
ＪＲ山手線/上野駅 歩9分
東京メトロ銀座線/稲荷町駅 歩5分
都営大江戸線/新御徒町駅 歩10分
","
新築
5階建
","
											2階",20万円,4000円,20万円,20万円,2SLDK,58.6m2
都営浅草線 押上駅 9階建 築2年,東京都墨田区向島４,"
都営浅草線/押上駅 歩5分
東武伊勢崎線/曳舟駅 歩7分
京成押上線/京成曳舟駅 歩12分
","
築2年
9階建
","
											3階",19.9万円,20000円,19.9万円,-,2LDK,46.41m2
ＪＲ総武線 浅草橋駅 13階建 新築,東京都台東区駒形１,"
ＪＲ総武線/浅草橋駅 歩15分
都営大江戸線/蔵前駅 歩2分
都営浅草線/浅草駅 歩5分
","
新築
13階建
","
											10階",18.6万円,15000円,18.6万円,-,2LDK,40.22m2
ＪＲ総武線 浅草橋駅 13階建 新築,東京都台東区駒形１,"
ＪＲ総武線/浅草橋駅 歩15分
都営大江戸線/蔵前駅 歩2分
都営浅草線/浅草駅 歩5分
","
新築
13階建
","
											11階",18.8万円,15000円,18.8万円,-,2LDK,40.22m2
ＪＲ総武線 浅草橋駅 13階建 新築,東京都台東区駒形１,"
ＪＲ総武線/浅草橋駅 歩15分
都営大江戸線/蔵前駅 歩2分
都営浅草線/浅草駅 歩5分
","
新築
13階建
","
											11階",19万円,15000円,19万円,-,2LDK,40.22m2
東武亀戸線 東あずま駅 9階建 築2年,東京都墨田区文花３,"
東武亀戸線/東あずま駅 歩1分
東武亀戸線/小村井駅 歩4分
京成押上線/京成曳舟駅 歩14分
","
築2年
9階建
","
											3階",15.9万円,10000円,15.9万円,15.9万円,2LDK,47.41m2
ONE ROOF RESIDENCE ASAKUSABASHI,東京都台東区柳橋１,"
都営浅草線/浅草橋駅 歩3分
ＪＲ総武線快速/馬喰町駅 歩7分
都営新宿線/浜町駅 歩13分
","
築3年
14階建
","
											2階",19.9万円,15000円,19.9万円,-,2LDK,40.19m2
ONE ROOF RESIDENCE ASAKUSABASHI,東京都台東区柳橋１,"
都営浅草線/浅草橋駅 歩3分
ＪＲ総武線快速/馬喰町駅 歩7分
都営新宿線/浜町駅 歩13分
","
築3年
14階建
","
											2階",19.9万円,15000円,19.9万円,-,2LDK,40.19m2
ONE ROOF RESIDENCE ASAKUSABASHI,東京都台東区柳橋１,"
都営浅草線/浅草橋駅 歩3分
ＪＲ総武線快速/馬喰町駅 歩7分
都営新宿線/浜町駅 歩13分
","
築3年
14階建
","
											2階",19.9万円,15000円,19.9万円,-,2LDK,40.19m2
都営大江戸線 蔵前駅 13階建 新築,東京都台東区駒形１,"
都営大江戸線/蔵前駅 歩2分
都営浅草線/浅草駅 歩5分
東京メトロ銀座線/田原町駅 歩8分
","
新築
13階建
","
											11階",18.8万円,10000円,18.8万円,-,2LDK,40.22m2
ＧＲＡＮＰＡＳＥＯ根岸,東京都台東区根岸１,"
ＪＲ山手線/鶯谷駅 歩3分
東京メトロ日比谷線/入谷駅 歩7分
ＪＲ山手線/上野駅 歩14分
","
新築
13階建
","
											3階",18.8万円,15000円,-,-,2LDK,45.33m2
ＧＲＡＮＰＡＳＥＯ根岸,東京都台東区根岸１,"
ＪＲ山手線/鶯谷駅 歩3分
東京メトロ日比谷線/入谷駅 歩7分
ＪＲ山手線/上野駅 歩14分
","
新築
13階建
","
											2階",18.8万円,15000円,-,-,2LDK,45.33m2
ＧＲＡＮＰＡＳＥＯ根岸,東京都台東区根岸１,"
ＪＲ山手線/鶯谷駅 歩3分
東京メトロ日比谷線/入谷駅 歩7分
ＪＲ山手線/上野駅 歩14分
","
新築
13階建
","
											6階",20万円,15000円,-,-,2LDK,45.33m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											2階",16.6万円,20000円,-,16.6万円,2LDK,40.41m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											4階",16.7万円,20000円,-,16.7万円,2LDK,40.41m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											6階",16.8万円,20000円,-,16.8万円,2LDK,40.41m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											7階",16.9万円,20000円,-,16.9万円,2LDK,40.46m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											7階",16.9万円,20000円,-,16.9万円,2LDK,40.46m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											7階",16.9万円,20000円,-,16.9万円,2LDK,40.41m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											9階",17万円,20000円,-,17万円,2LDK,40.46m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											9階",17万円,20000円,-,17万円,2LDK,40.46m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											9階",17万円,20000円,-,17万円,2LDK,40.41m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											11階",17.5万円,20000円,-,17.5万円,2LDK,40.46m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											11階",17.5万円,20000円,-,17.5万円,2LDK,40.46m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											11階",17.5万円,20000円,-,17.5万円,2LDK,40.41m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											12階",18.5万円,20000円,-,18.5万円,2LDK,40.46m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											12階",18.5万円,20000円,-,18.5万円,2LDK,40.46m2
ドゥーエ入谷1,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
つくばエクスプレス/浅草駅 歩15分
","
新築
12階建
","
											12階",18.5万円,20000円,-,18.5万円,2LDK,40.41m2
仮称旗の台３丁目新築計画,東京都品川区旗の台３,"
東急大井町線/荏原町駅 歩2分
東急大井町線/旗の台駅 歩5分
都営浅草線/中延駅 歩8分
","
新築
3階建
","
											1階",15.9万円,-,15.9万円,15.9万円,2LDK,45.34m2
シーズンフラッツ蔵前,東京都台東区蔵前３,"
都営浅草線/蔵前駅 歩1分
東京メトロ銀座線/田原町駅 歩9分
都営大江戸線/新御徒町駅 歩12分
","
新築
14階建
","
											2階",19.2万円,10000円,19.2万円,-,2LDK,43m2
シーズンフラッツ蔵前,東京都台東区蔵前３,"
都営浅草線/蔵前駅 歩1分
東京メトロ銀座線/田原町駅 歩9分
都営大江戸線/新御徒町駅 歩12分
","
新築
14階建
","
											2階",19.2万円,15000円,19.2万円,-,2LDK,43m2
シーズンフラッツ蔵前,東京都台東区蔵前３,"
都営浅草線/蔵前駅 歩1分
東京メトロ銀座線/田原町駅 歩9分
都営大江戸線/新御徒町駅 歩12分
","
新築
14階建
","
											6階",19.7万円,10000円,19.7万円,-,2LDK,43m2
シーズンフラッツ蔵前,東京都台東区蔵前３,"
都営浅草線/蔵前駅 歩1分
東京メトロ銀座線/田原町駅 歩9分
都営大江戸線/新御徒町駅 歩12分
","
新築
14階建
","
											6階",19.7万円,15000円,19.7万円,-,2LDK,43m2
シーズンフラッツ蔵前,東京都台東区蔵前３,"
都営浅草線/蔵前駅 歩1分
東京メトロ銀座線/田原町駅 歩9分
都営大江戸線/新御徒町駅 歩12分
","
新築
14階建
","
											8階",19.9万円,15000円,19.9万円,-,2LDK,43m2
シーズンフラッツ蔵前,東京都台東区蔵前３,"
都営浅草線/蔵前駅 歩1分
東京メトロ銀座線/田原町駅 歩9分
都営大江戸線/新御徒町駅 歩12分
","
新築
14階建
","
											9階",20万円,15000円,20万円,-,2LDK,43m2
アールジーエフパークサイド,東京都足立区扇１,"
日暮里・舎人ライナー/扇大橋駅 歩4分
日暮里・舎人ライナー/高野駅 歩10分
都電荒川線/熊野前駅 歩23分
","
新築
3階建
","
											1階",12.7万円,7000円,12.7万円,25.4万円,2LDK,53.51m2
アールジーエフパークサイド,東京都足立区扇１,"
日暮里・舎人ライナー/扇大橋駅 歩4分
日暮里・舎人ライナー/高野駅 歩10分
都電荒川線/熊野前駅 歩23分
","
新築
3階建
","
											1階",13.4万円,7000円,13.4万円,26.8万円,2LDK,55.83m2
アールジーエフパークサイド,東京都足立区扇１,"
日暮里・舎人ライナー/扇大橋駅 歩4分
日暮里・舎人ライナー/高野駅 歩10分
都電荒川線/熊野前駅 歩23分
","
新築
3階建
","
											1階",13.5万円,7000円,13.5万円,27万円,2LDK,59.28m2
アールジーエフパークサイド,東京都足立区扇１,"
日暮里・舎人ライナー/扇大橋駅 歩4分
日暮里・舎人ライナー/高野駅 歩10分
都電荒川線/熊野前駅 歩23分
","
新築
3階建
","
											2階",13.7万円,7000円,13.7万円,27.4万円,2LDK,55.83m2
アールジーエフパークサイド,東京都足立区扇１,"
日暮里・舎人ライナー/扇大橋駅 歩4分
日暮里・舎人ライナー/高野駅 歩10分
都電荒川線/熊野前駅 歩23分
","
新築
3階建
","
											2階",13.8万円,7000円,13.8万円,27.6万円,2LDK,57.9m2
アールジーエフパークサイド,東京都足立区扇１,"
日暮里・舎人ライナー/扇大橋駅 歩4分
日暮里・舎人ライナー/高野駅 歩10分
都電荒川線/熊野前駅 歩23分
","
新築
3階建
","
											3階",13.8万円,7000円,13.8万円,27.6万円,2LDK,55.83m2
アールジーエフパークサイド,東京都足立区扇１,"
日暮里・舎人ライナー/扇大橋駅 歩4分
日暮里・舎人ライナー/高野駅 歩10分
都電荒川線/熊野前駅 歩23分
","
新築
3階建
","
											3階",13.9万円,7000円,13.9万円,27.8万円,2LDK,57.9m2
東京メトロ日比谷線 入谷駅 12階建 新築,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
ＪＲ京浜東北線/上野駅 歩19分
","
新築
12階建
","
											2階",16.6万円,20000円,-,-,2LDK,40.41m2
東京メトロ日比谷線 入谷駅 12階建 新築,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
ＪＲ京浜東北線/上野駅 歩19分
","
新築
12階建
","
											4階",16.7万円,20000円,-,-,2LDK,40.41m2
東京メトロ日比谷線 入谷駅 12階建 新築,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
ＪＲ京浜東北線/上野駅 歩19分
","
新築
12階建
","
											6階",16.8万円,20000円,-,-,2LDK,40.41m2
東京メトロ日比谷線 入谷駅 12階建 新築,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩5分
ＪＲ山手線/鶯谷駅 歩9分
ＪＲ京浜東北線/上野駅 歩19分
","
新築
12階建
","
											7階",16.9万円,20000円,-,-,2LDK,40.5m2
